DATE,SOURCE_ID,EXTERNAL_REFERENCE,RECORD_TYPE,DESCRIPTION,NET_CREDIT_AMOUNT,NET_DEBIT_AMOUNT,GROSS_AMOUNT,SELLER_AMOUNT,MP_FEE_AMOUNT,FINANCING_FEE_AMOUNT,SHIPPING_FEE_AMOUNT,TAXES_AMOUNT,COUPON_AMOUNT,INSTALLMENTS,PAYMENT_METHOD,TAX_DETAIL,TAX_AMOUNT_TELCO,TRANSACTION_APPROVAL_DATE,POS_ID,POS_NAME,EXTERNAL_POS_ID,STORE_ID,STORE_NAME,EXTERNAL_STORE_ID,CURRENCY,TAXES_DISAGGREGATED,SHIPPING_ID,SHIPMENT_MODE,ORDER_ID,PACK_ID,EFFECTIVE_COUPON_AMOUNT
2024-02-04T08:35:37.000-04:00,71599340458,3760115.0,release,refund,0.0,403.89,-421.69,0.0,10.21,0.0,0.0,7.59,0.0,1,available_money,buenos_aires,0.0,2024-02-01T15:30:17.000-04:00,,,,,,,ARS,"[{amount"":0.84,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":2.11,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":2.11,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":2.53,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:35:49.000-04:00,70031520796,3542407.0,release,payment,19986.28,0.0,20814.71,0.0,-453.76,0.0,0.0,-374.67,0.0,1,master,buenos_aires,0.0,2024-01-05T09:37:25.000-04:00,,,,,,,ARS,"[{amount"":-41.63,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-124.89,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-208.15,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:35:49.000-04:00,70031520796,3542407.0,release,refund,0.0,11664.02,-12147.51,0.0,264.82,0.0,0.0,218.67,0.0,1,master,buenos_aires,0.0,2024-01-06T05:31:02.000-04:00,,,,,,,ARS,"[{amount"":24.30,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":72.89,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":121.48,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:35:51.000-04:00,71599287130,3760113.0,release,payment,9131.64,0.0,9584.0,0.0,-231.93,0.0,0.0,-220.43,0.0,1,available_money,caba,0.0,2024-02-01T09:31:42.000-04:00,,,,,,,ARS,"[{amount"":-19.17,""detail"":""tax_withholding_sirtac"",""financial_entity"":""caba""},{""amount"":-47.92,""detail"":""tax_withholding"",""financial_entity"":""caba""},{""amount"":-47.92,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-47.92,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-57.50,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:35:51.000-04:00,71599287130,3760113.0,release,refund,0.0,3390.06,-3558.0,0.0,86.1,0.0,0.0,81.84,0.0,1,available_money,caba,0.0,2024-02-02T07:35:41.000-04:00,,,,,,,ARS,"[{amount"":7.12,""detail"":""tax_withholding_sirtac"",""financial_entity"":""caba""},{""amount"":17.79,""detail"":""tax_withholding"",""financial_entity"":""caba""},{""amount"":17.79,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":17.79,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":21.35,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:36:08.000-04:00,71392846911,3760133.0,release,payment,10127.29,0.0,10573.5,0.0,-255.88,0.0,0.0,-190.33,0.0,1,available_money,buenos_aires,0.0,2024-02-01T09:34:32.000-04:00,,,,,,,ARS,"[{amount"":-21.15,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-52.87,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-52.87,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-63.44,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:36:15.000-04:00,69831487865,3542273.0,release,payment,19040.36,0.0,19845.53,0.0,-432.63,0.0,0.0,-372.54,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:30:59.000-04:00,,,,,,,ARS,"[{amount"":-41.39,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-124.18,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-206.97,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:36:18.000-04:00,71536546446,3754417.0,release,payment,5805.19,0.0,5951.0,0.0,-68.44,0.0,0.0,-77.37,0.0,1,debvisa,buenos_aires,0.0,2024-01-31T09:35:59.000-04:00,,,,,,,ARS,"[{amount"":-11.90,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-29.76,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-35.71,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:38:18.000-04:00,71536662878,3754422.0,release,payment,10716.84,0.0,10986.0,0.0,-126.34,0.0,0.0,-142.82,0.0,1,debmaster,buenos_aires,0.0,2024-01-31T09:37:01.000-04:00,,,,,,,ARS,"[{amount"":-21.97,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-54.93,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-65.92,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:38:18.000-04:00,70027305016,3542040.0,release,payment,6904.8,0.0,7191.0,0.0,-156.76,0.0,0.0,-129.44,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:36:27.000-04:00,,,,,,,ARS,"[{amount"":-14.38,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-43.15,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-71.91,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:38:53.000-04:00,69787514735,3536076.0,release,payment,9194.87,0.0,9576.0,0.0,-208.76,0.0,0.0,-172.37,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:39:50.000-04:00,,,,,,,ARS,"[{amount"":-19.15,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-57.46,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-95.76,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:39:43.000-04:00,69985137678,3536041.0,release,payment,11314.79,0.0,11789.6,0.0,-257.02,0.0,0.0,-217.79,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:39:09.000-04:00,,,,,,,ARS,"[{amount"":-24.20,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-72.60,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-120.99,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:39:57.000-04:00,69726221797,3528163.0,release,payment,19762.73,0.0,20782.89,0.0,-453.07,0.0,0.0,-567.09,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:37:01.000-04:00,,,,,,,ARS,"[{amount"":-63.01,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-189.03,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-315.05,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:40:11.000-04:00,71330368253,3754412.0,release,payment,2409.5,0.0,2470.02,0.0,-28.41,0.0,0.0,-32.11,0.0,1,debvisa,buenos_aires,0.0,2024-01-31T09:35:15.000-04:00,,,,,,,ARS,"[{amount"":-4.94,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-12.35,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-14.82,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:40:16.000-04:00,69773017859,3532988.0,release,payment,8857.6,0.0,9451.48,0.0,-206.04,0.0,0.0,-387.84,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:39:28.000-04:00,,,,,,,ARS,"[{amount"":-43.09,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-129.28,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-215.47,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:40:33.000-04:00,71003879043,3707616.0,release,payment,37408.3,0.0,39593.88,0.0,-1670.86,0.0,0.0,-514.72,16736.96,1,consumer_credits,buenos_aires,0.0,2024-01-25T09:35:51.000-04:00,,,,,,,ARS,"[{amount"":-79.19,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-197.97,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-237.56,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:40:44.000-04:00,71330298991,3754421.0,release,payment,9338.42,0.0,9572.96,0.0,-110.09,0.0,0.0,-124.45,0.0,1,debvisa,buenos_aires,0.0,2024-01-31T09:36:44.000-04:00,,,,,,,ARS,"[{amount"":-19.15,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-47.86,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-57.44,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:40:44.000-04:00,71330298991,3754421.0,release,refund,0.0,584.33,-599.0,0.0,6.89,0.0,0.0,7.78,0.0,1,debvisa,buenos_aires,0.0,2024-02-01T12:53:55.000-04:00,,,,,,,ARS,"[{amount"":1.20,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":2.99,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":3.59,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:41:01.000-04:00,69987849786,3536558.0,release,payment,6569.69,0.0,6842.0,0.0,-149.16,0.0,0.0,-123.15,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:39:05.000-04:00,,,,,,,ARS,"[{amount"":-13.68,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-41.05,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-68.42,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:41:15.000-04:00,69957193578,3531122.0,release,payment,49795.24,0.0,51909.88,0.0,-1131.63,0.0,0.0,-983.01,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:39:43.000-04:00,,,,,,,ARS,"[{amount"":-109.22,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-327.67,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-546.12,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:41:20.000-04:00,69960979584,3531368.0,release,payment,18000.88,0.0,18747.0,0.0,-408.68,0.0,0.0,-337.44,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:38:21.000-04:00,,,,,,,ARS,"[{amount"":-37.49,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-112.48,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-187.47,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:41:20.000-04:00,70030498862,3542331.0,release,payment,6499.6,0.0,6769.0,0.0,-147.56,0.0,0.0,-121.84,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:35:14.000-04:00,,,,,,,ARS,"[{amount"":-13.54,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-40.61,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-67.69,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:41:34.000-04:00,69982588582,3535442.0,release,payment,2816.08,0.0,3147.0,0.0,-68.6,0.0,0.0,-262.32,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:36:13.000-04:00,,,,,,,ARS,"[{amount"":-29.15,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-87.44,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-145.73,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:41:48.000-04:00,69969711430,3532681.0,release,payment,1445.4,0.0,1596.0,0.0,-34.79,0.0,0.0,-115.81,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:36:37.000-04:00,,,,,,,ARS,"[{amount"":-12.87,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-38.60,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-64.34,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:43:32.000-04:00,70031741144,3542432.0,release,payment,29240.09,0.0,30452.08,0.0,-663.86,0.0,0.0,-548.13,0.0,1,master,buenos_aires,0.0,2024-01-05T09:41:27.000-04:00,,,,,,,ARS,"[{amount"":-60.90,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-182.71,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-304.52,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:43:32.000-04:00,70031741144,3542432.0,release,refund,0.0,1713.08,-1784.08,0.0,38.89,0.0,0.0,32.11,0.0,1,master,buenos_aires,0.0,2024-01-06T04:36:10.000-04:00,,,,,,,ARS,"[{amount"":3.57,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":10.70,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":17.84,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:43:36.000-04:00,71600269308,3760226.0,release,payment,6887.07,0.0,7190.5,0.0,-174.01,0.0,0.0,-129.42,0.0,1,available_money,buenos_aires,0.0,2024-02-01T09:44:40.000-04:00,,,,,,,ARS,"[{amount"":-14.38,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-35.95,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-35.95,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-43.14,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:43:36.000-04:00,71600269308,3760226.0,release,refund,0.0,910.4,-950.5,0.0,23.0,0.0,0.0,17.1,0.0,1,available_money,buenos_aires,0.0,2024-02-02T08:27:09.000-04:00,,,,,,,ARS,"[{amount"":1.90,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":4.75,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":4.75,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":5.70,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:43:51.000-04:00,71393392105,3760230.0,release,payment,6315.74,0.0,6594.0,0.0,-159.57,0.0,0.0,-118.69,0.0,1,available_money,buenos_aires,0.0,2024-02-01T09:44:47.000-04:00,,,,,,,ARS,"[{amount"":-13.19,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-32.97,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-32.97,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-39.56,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:44:13.000-04:00,69790280809,3536587.0,release,payment,7538.69,0.0,7859.8,0.0,-171.34,0.0,0.0,-149.77,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:43:39.000-04:00,,,,,,,ARS,"[{amount"":-16.64,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-49.92,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-83.21,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:44:39.000-04:00,71447749174,3745924.0,release,reserve_for_refund,0.0,2371.15,-2371.15,0.0,0.0,0.0,0.0,0.0,0.0,1,available_money,,0.0,2024-02-04T08:44:39.000-04:00,,,,,,,ARS,[],,,,,0.0
2024-02-04T08:44:39.000-04:00,71447749174,3745924.0,release,reserve_for_refund,2371.15,0.0,2371.15,0.0,0.0,0.0,0.0,0.0,0.0,1,available_money,,0.0,2024-02-04T08:44:39.000-04:00,,,,,,,ARS,[],,,,,0.0
2024-02-04T08:44:39.000-04:00,71447749174,3745924.0,release,refund,0.0,2371.15,-2462.77,0.0,59.6,0.0,0.0,32.02,0.0,1,available_money,debitos_creditos,0.0,2024-02-04T08:44:39.000-04:00,,,,,,,ARS,"[{amount"":14.78,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":12.31,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":4.93,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""}]""",,,,,0.0
2024-02-04T08:45:31.000-04:00,69996792678,3538042.0,release,payment,17106.04,0.0,17855.92,0.0,-389.26,0.0,0.0,-360.62,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:42:59.000-04:00,,,,,,,ARS,"[{amount"":-40.07,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-120.21,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-200.34,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:45:57.000-04:00,69817234845,3540817.0,release,payment,24081.2,0.0,25079.36,0.0,-546.73,0.0,0.0,-451.43,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:42:34.000-04:00,,,,,,,ARS,"[{amount"":-50.16,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-150.48,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-250.79,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:46:02.000-04:00,71600173520,3760173.0,release,payment,6681.61,0.0,6976.0,0.0,-168.82,0.0,0.0,-125.57,0.0,1,available_money,buenos_aires,0.0,2024-02-01T09:42:39.000-04:00,,,,,,,ARS,"[{amount"":-13.95,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-34.88,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-34.88,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-41.86,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:46:13.000-04:00,69819802987,3541366.0,release,payment,15232.13,0.0,15863.49,0.0,-345.82,0.0,0.0,-285.54,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:40:22.000-04:00,,,,,,,ARS,"[{amount"":-31.73,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-95.18,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-158.63,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:46:13.000-04:00,69756153015,3530638.0,release,payment,8642.16,0.0,9247.51,0.0,-201.6,0.0,0.0,-403.75,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:41:29.000-04:00,,,,,,,ARS,"[{amount"":-44.86,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-134.58,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-224.31,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:46:16.000-04:00,69987849330,3536543.0,release,payment,22503.75,0.0,23543.78,0.0,-513.25,0.0,0.0,-526.78,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:44:51.000-04:00,,,,,,,ARS,"[{amount"":-58.53,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-175.59,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-292.66,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:46:19.000-04:00,71393444993,3760237.0,release,payment,8082.12,0.0,8482.5,0.0,-205.28,0.0,0.0,-195.1,0.0,1,available_money,caba,0.0,2024-02-01T09:45:42.000-04:00,,,,,,,ARS,"[{amount"":-16.97,""detail"":""tax_withholding_sirtac"",""financial_entity"":""caba""},{""amount"":-42.41,""detail"":""tax_withholding"",""financial_entity"":""caba""},{""amount"":-42.41,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-42.41,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-50.90,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:46:23.000-04:00,69987842102,3536489.0,release,payment,10838.14,0.0,11287.36,0.0,-246.06,0.0,0.0,-203.16,0.0,1,master,buenos_aires,0.0,2024-01-05T09:46:54.000-04:00,,,,,,,ARS,"[{amount"":-22.57,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-67.72,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-112.87,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:46:29.000-04:00,69886661504,3525106.0,release,payment,17370.18,0.0,18142.13,0.0,-395.5,0.0,0.0,-376.45,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:44:36.000-04:00,,,,,,,ARS,"[{amount"":-41.83,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-125.48,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-209.14,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:46:38.000-04:00,70027862826,3542080.0,release,payment,7768.02,0.0,8090.0,0.0,-176.36,0.0,0.0,-145.62,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:41:25.000-04:00,,,,,,,ARS,"[{amount"":-16.18,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-48.54,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-80.90,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:47:47.000-04:00,69891376768,3525519.0,release,payment,41577.65,0.0,43334.62,0.0,-944.69,0.0,0.0,-812.28,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:42:40.000-04:00,,,,,,,ARS,"[{amount"":-90.25,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-270.76,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-451.27,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:47:48.000-04:00,69826857503,3541884.0,release,payment,26316.1,0.0,27528.7,0.0,-600.13,0.0,0.0,-612.47,0.0,1,visa,buenos_aires,0.0,2024-01-05T09:46:28.000-04:00,,,,,,,ARS,"[{amount"":-68.05,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-204.16,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""},{""amount"":-340.26,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""}]""",,,,,0.0
2024-02-04T08:48:03.000-04:00,71600346678,3760241.0,release,payment,9530.11,0.0,9950.0,0.0,-240.79,0.0,0.0,-179.1,0.0,1,available_money,buenos_aires,0.0,2024-02-01T09:45:55.000-04:00,,,,,,,ARS,"[{amount"":-19.90,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-49.75,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-49.75,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-59.70,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:48:03.000-04:00,71600346678,3760241.0,release,refund,0.0,1053.58,-1100.0,0.0,26.62,0.0,0.0,19.8,0.0,1,available_money,buenos_aires,0.0,2024-02-02T09:59:51.000-04:00,,,,,,,ARS,"[{amount"":2.20,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":5.50,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":5.50,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":6.60,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:48:15.000-04:00,71393698939,3760289.0,release,payment,3246.26,0.0,3389.3,0.0,-82.02,0.0,0.0,-61.02,0.0,1,available_money,buenos_aires,0.0,2024-02-01T09:49:26.000-04:00,,,,,,,ARS,"[{amount"":-6.78,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-16.95,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-16.95,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-20.34,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
2024-02-04T08:48:34.000-04:00,71393818145,3760274.0,release,payment,2269.99,0.0,2370.0,0.0,-57.35,0.0,0.0,-42.66,0.0,1,available_money,buenos_aires,0.0,2024-02-01T09:49:46.000-04:00,,,,,,,ARS,"[{amount"":-4.74,""detail"":""tax_withholding_sirtac"",""financial_entity"":""buenos_aires""},{""amount"":-11.85,""detail"":""tax_withholding"",""financial_entity"":""retencion_ganancias""},{""amount"":-11.85,""detail"":""tax_withholding"",""financial_entity"":""retencion_iva""},{""amount"":-14.22,""detail"":""tax_withholding_collector"",""financial_entity"":""debitos_creditos""}]""",,,,,0.0
